methodA,methodB,isGolden,modelProbability,answerValue,answerer,image,crop,base_url,comparison_id
bpg_med_3_v2,minnen_mse_high,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,e0256b47ba201d02f3628a28b9e25458.png,"[410, 1125, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QdZ4zWBhu10yeMJTg
minnen_mse_low,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QdhyxnIrY9GB6sujJ
ours_gan_low,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qdjwknngy9199u2f7
minnen_mse_low,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QdkVWB_CLCHr00oBt
ours_gan_med,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QdluGFnO_7NuXX6so
ours_gan_low,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qdoa1Ub-Sc60bs5zT
minnen_mse_med,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qdqt9W6r05T27c5HM
minnen_mse_med,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QdsTcl0JV8BleGlQQ
minnen_mse_med,ours_gan_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QduuT5s5YMHQrpg9w
ours_gan_high,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qdwrjwp5-74Zlghqh
ours_gan_high,ours_gan_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QdzgS6QP7OCfu-IMZ
minnen_mse_high,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qe2f-ebkaGY5QClaY
minnen_mse_high,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qe4GLZjUNqKoSCy0V
minnen_mse_high,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qe7NT0H-QBoJjVpQJ
bpg_med_2_v2,minnen_mse_high,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QeF5mUpkgyh_NlWwm
bpg_med_2_v2,ours_gan_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QeIazn7pe9SKxeBl9
bpg_med_2_v2,ours_gan_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QeQBQ7acTzUKBcQQm
bpg_med_3_v2,ours_gan_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QeVi7ZBWp2wvlNphG
bpg_med_3_v2,ours_gan_high,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QeXvZ-AKYtfYhIz27
bpg_med_3_v2,ours_gan_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,f7a9e7f720ddedf382957ff3cc40d18c.png,"[135, 565, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qeb4HVjI8lhCYwRBG
minnen_mse_low,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qei4pirn8w_l1CHjf
ours_gan_low,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qel3JMsilAQBW7Ci-
minnen_mse_low,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QeorPXvwxR67na7Io
ours_gan_med,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qev8DyuP65fNVNNZD
ours_gan_low,ours_gan_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qf-AdlPBkwN4Jp39C
minnen_mse_med,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qf3QuUOyHC2LfyTLQ
minnen_mse_med,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qf4t6HsdBEv1P6-1f
minnen_mse_low,minnen_mse_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qf5Sjd00yrd-IS1my
ours_gan_high,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qf8TEenMjs0v2St4K
ours_gan_high,ours_gan_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfA72s3_vOHqwwI2G
minnen_mse_high,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfAvPPoexAQHUYbNv
minnen_mse_high,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfCJySDXUsPUYZSPG
minnen_mse_high,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfDLLg12su5g1tYPn
bpg_med_2_v2,minnen_mse_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfFPqzlwGFnzSeLHa
bpg_med_2_v2,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfGLnNXPLpDfBlQgN
bpg_med_2_v2,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfJNHAX-ygrbT-wW3
bpg_med_3_v2,minnen_mse_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfMhVNF8tEk89AvLb
bpg_med_3_v2,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfNIZc07T4C6SAYSK
bpg_med_2_v2,bpg_med_3_v2,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,dcb535d6f56922f8d54778b046310443.png,"[54, 262, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfOYmpYOrIY5m00_x
minnen_mse_low,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfblZctjohoAnOaSq
ours_gan_low,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QffSZJXkZ-7iK5joG
minnen_mse_low,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qfg4v7hgtUodXtRBK
ours_gan_med,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qfi1lYh9TAyP5Jrth
ours_gan_low,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfoXOwNgSL4yAO7kU
minnen_mse_med,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfqCapt75EvjKx_qo
minnen_mse_med,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfrvU7hOj119EHdZw
minnen_mse_low,minnen_mse_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qft2lQL5oJgGjXVVT
ours_gan_high,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QfvaB0etZCrGAJFUL
ours_gan_high,ours_gan_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qfx5Is0HK_6dhdDcv
minnen_mse_high,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qg35BOnmz6Qra6czi
minnen_mse_high,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qg6Ed9NJUUI5HQCef
minnen_mse_high,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgAwJK5YP4aCivFoR
bpg_med_2_v2,minnen_mse_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgGMHVMMgOnjed7Fx
bpg_med_2_v2,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgIrwPnDIeT3imEZX
bpg_med_2_v2,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgNZMjB0Ycr3TqWlN
bpg_med_3_v2,minnen_mse_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgRhQkSaSU5lgCW_b
bpg_med_2_v2,bpg_med_3_v2,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgULi5Qd0_MgKST7D
bpg_med_3_v2,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,72e19343f46a447bea2206c368a9692a.png,"[944, 540, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QgVOsRJ70bgBfy4gJ
minnen_mse_low,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qh3TQuOZ0Gj_sjPM4
ours_gan_low,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QhakQtBR2ptYCKt_K
minnen_mse_low,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QhbxRK5ipgYUPrO0B
ours_gan_med,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qi0DnxzB-ai6OIvAl
ours_gan_low,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qi2Qp8DWZWXb02rvT
minnen_mse_med,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qi62Qy81ZPwgwWe3I
minnen_mse_med,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qi81w8VmIWwzQ3W6z
minnen_mse_low,minnen_mse_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8Qi9GwSS9-_ITHC6aD
ours_gan_high,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiALdu7Rxmkiv81c4
ours_gan_high,ours_gan_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiDcQiHQkJlxUSAMK
minnen_mse_high,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiEpR7D9H6ihwSFC6
minnen_mse_high,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiFLA_Lph4iMFORk0
minnen_mse_high,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiGshm2Er1pMIlOrt
bpg_med_2_v2,ours_lpips_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiH_VhHcNr09791tt
bpg_med_2_v2,minnen_mse_med,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiI5wbON9moSQdVpi
bpg_med_2_v2,minnen_mse_high,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiLXQGakp_n--XHPV
bpg_med_3_v2,ours_lpips_low,0,0,A,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiMhm9rGMaeQbNPxy
bpg_med_3_v2,ours_gan_med,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiNQtjKOYS0dQRqzN
bpg_med_3_v2,ours_gan_low,0,0,B,xWvrpwdtXecUZHmiR2YNv5kuT2G3,6e8e3df4edba76eb404df781a3da8cbb.png,"[261, 1136, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8QiOMAs8ERV5OyTogB
ours_gan_med,ours_lpips_low,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[731, 179, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I6lVnvCCX0FvMG5WP
minnen_mse_low,ours_gan_med,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[731, 179, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I6yz3u1reWMtwpWK5
minnen_mse_low,ours_lpips_low,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[44, 121, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I8WOuwZiktj52ggAX
minnen_mse_med,ours_lpips_low,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[987, 418, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I9LzbSB1F6PPy6xLW
minnen_mse_med,ours_gan_med,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[987, 418, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I9WKwQ-tbtthVorav
minnen_mse_med,ours_gan_high,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[987, 418, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I9aoY_4hIXnmrJMwb
ours_gan_high,ours_gan_med,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[987, 418, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I9eqwLfU0892x-cTn
minnen_mse_high,minnen_mse_med,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[750, 369, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8I9lYI-lD-10iZpbs6
minnen_mse_high,ours_gan_high,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IAO4lhGPLhbgA_A0o
minnen_mse_high,ours_gan_med,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IAPD2Ak8koj4xM0XF
bpg_med_2_v2,minnen_mse_high,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IARKnl4jPX9A4MRMr
bpg_med_2_v2,ours_gan_high,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IAUAYLnyxOVTCtlJz
bpg_med_3_v2,minnen_mse_high,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IB-x_7_iI2JrtV_sY
bpg_med_3_v2,ours_gan_high,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IB4y7kuaMBLt5OxWo
bpg_med_3_v2,ours_gan_med,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,25bf4453f783b8649e24ecc4c8cf124c.png,"[1062, 123, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IB8u6PjOLInXqhxgR
minnen_mse_low,ours_gan_low,0,0,B,y2xxtyFiq4dbzS9wD9dwidNgHZ42,2145f7acfa352c3dfaf5e53e19675922.png,"[1164, 270, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IBDG8vL7O71aqSTSv
ours_gan_low,ours_lpips_low,0,0,A,y2xxtyFiq4dbzS9wD9dwidNgHZ42,2145f7acfa352c3dfaf5e53e19675922.png,"[1164, 270, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8IBKN74KDBZiSfMqO1
